Commodity,Date,Unit,Min Price,Max Price,Avg Price,Year,Month,DayOfWeek,Price Range
French Bean(Local),2022-03-10,Kg,80,90,85.0,2022,3,Thursday,10
French Bean(Hybrid),2022-03-10,Kg,80,90,85.0,2022,3,Thursday,10
French Bean(Rajma),2022-03-10,Kg,80,90,85.0,2022,3,Thursday,10
Sword Bean,2022-03-10,Kg,100,120,110.0,2022,3,Thursday,20
Bitter Gourd,2022-03-10,Kg,180,200,190.0,2022,3,Thursday,20
Bottle Gourd,2022-03-10,Kg,50,60,55.0,2022,3,Thursday,10
Pumpkin,2022-03-10,Kg,35,40,37.5,2022,3,Thursday,5
Squash(Long),2022-03-10,Kg,20,30,25.0,2022,3,Thursday,10
Squash(Round),2022-03-10,Kg,20,30,25.0,2022,3,Thursday,10
Turnip,2022-03-10,Kg,30,40,35.0,2022,3,Thursday,10
Okara,2022-03-10,Kg,100,120,110.0,2022,3,Thursday,20
Sweet Potato,2022-03-10,Kg,70,80,75.0,2022,3,Thursday,10
Barela,2022-03-10,Kg,50,60,55.0,2022,3,Thursday,10
Arum,2022-03-10,Kg,40,50,45.0,2022,3,Thursday,10
Christophine,2022-03-10,Kg,30,40,35.0,2022,3,Thursday,10
Brd Leaf Mustard,2022-03-10,Kg,15,20,17.5,2022,3,Thursday,5
Spinach Leaf,2022-03-10,Kg,40,50,45.0,2022,3,Thursday,10
Cress Leaf,2022-03-10,Kg,40,50,45.0,2022,3,Thursday,10
Mustard Leaf,2022-03-10,Kg,25,30,27.5,2022,3,Thursday,5
Fenugreek Leaf,2022-03-10,Kg,40,50,45.0,2022,3,Thursday,10
Onion Green,2022-03-10,Kg,20,30,25.0,2022,3,Thursday,10
Bakula,2022-03-10,Kg,50,60,55.0,2022,3,Thursday,10
Yam,2022-03-10,Kg,50,60,55.0,2022,3,Thursday,10
Mushroom(Kanya),2022-03-10,Kg,150,200,175.0,2022,3,Thursday,50
Mushroom(Button),2022-03-10,KG,280,320,300.0,2022,3,Thursday,40
Neuro,2022-03-10,Kg,90,100,95.0,2022,3,Thursday,10
Brocauli,2022-03-10,Kg,30,40,35.0,2022,3,Thursday,10
Sugarbeet,2022-03-10,Kg,70,80,75.0,2022,3,Thursday,10
Drumstick,2022-03-10,Kg,200,250,225.0,2022,3,Thursday,50
Red Cabbbage,2022-03-10,Kg,80,100,90.0,2022,3,Thursday,20
Lettuce,2022-03-10,Kg,70,80,75.0,2022,3,Thursday,10
Celery,2022-03-10,Kg,100,120,110.0,2022,3,Thursday,20
Parseley,2022-03-10,Kg,120,150,135.0,2022,3,Thursday,30
Fennel Leaf,2022-03-10,Kg,40,50,45.0,2022,3,Thursday,10
Turnip A,2022-03-10,Kg,50,60,55.0,2022,3,Thursday,10
Tamarind,2022-03-10,Kg,150,160,155.0,2022,3,Thursday,10
Bamboo Shoot,2022-03-10,Kg,90,100,95.0,2022,3,Thursday,10
Tofu,2022-03-10,Kg,80,90,85.0,2022,3,Thursday,10
Gundruk,2022-03-10,Kg,200,250,225.0,2022,3,Thursday,50
Apple(Jholey),2022-03-10,Kg,180,200,190.0,2022,3,Thursday,20
Apple(Fuji),2022-03-10,KG,250,280,265.0,2022,3,Thursday,30
Banana,2022-03-10,Doz,120,130,125.0,2022,3,Thursday,10
Lime,2022-03-10,Kg,180,200,190.0,2022,3,Thursday,20
Pomegranate,2022-03-10,Kg,250,300,275.0,2022,3,Thursday,50
Grapes(Green),2022-03-10,Kg,120,150,135.0,2022,3,Thursday,30
Grapes(Black),2022-03-10,Kg,180,200,190.0,2022,3,Thursday,20
Orange(Indian),2022-03-10,Kg,140,150,145.0,2022,3,Thursday,10
Water Melon(Green),2022-03-10,Kg,50,60,55.0,2022,3,Thursday,10
Sweet Orange,2022-03-10,Kg,140,150,145.0,2022,3,Thursday,10
Mandarin,2022-03-10,Kg,200,250,225.0,2022,3,Thursday,50
Pineapple,2022-03-10,1 Pc,140,150,145.0,2022,3,Thursday,10
Cucumber(Local),2022-03-10,Kg,100,120,110.0,2022,3,Thursday,20
Cucumber(Hybrid),2022-03-10,KG,30,40,35.0,2022,3,Thursday,10
Jack Fruit,2022-03-10,Kg,90,100,95.0,2022,3,Thursday,10
Lemon,2022-03-10,Kg,50,60,55.0,2022,3,Thursday,10
Pear(Chinese),2022-03-10,Kg,220,250,235.0,2022,3,Thursday,30
Papaya(Nepali),2022-03-10,Kg,50,60,55.0,2022,3,Thursday,10
Papaya(Indian),2022-03-10,Kg,80,90,85.0,2022,3,Thursday,10
Guava,2022-03-10,Kg,120,130,125.0,2022,3,Thursday,10
Mombin,2022-03-10,Kg,200,250,225.0,2022,3,Thursday,50
Sugarcane,2022-03-10,1 Pc,100,120,110.0,2022,3,Thursday,20
Kinnow,2022-03-10,Kg,120,140,130.0,2022,3,Thursday,20
Amla,2022-03-10,Kg,80,90,85.0,2022,3,Thursday,10
Ginger,2022-03-10,Kg,40,50,45.0,2022,3,Thursday,10
Chilli Dry,2022-03-10,Kg,370,380,375.0,2022,3,Thursday,10
Chilli Green,2022-03-10,Kg,180,200,190.0,2022,3,Thursday,20
Chilli Green(Bullet),2022-03-10,KG,180,200,190.0,2022,3,Thursday,20
Chilli Green(Machhe),2022-03-10,KG,80,100,90.0,2022,3,Thursday,20
Capsicum,2022-03-10,Kg,90,100,95.0,2022,3,Thursday,10
Garlic Green,2022-03-10,Kg,50,60,55.0,2022,3,Thursday,10
Coriander Green,2022-03-10,Kg,40,50,45.0,2022,3,Thursday,10
Garlic Dry Chinese,2022-03-10,Kg,170,180,175.0,2022,3,Thursday,10
Garlic Dry Nepali,2022-03-10,Kg,120,140,130.0,2022,3,Thursday,20
Clive Dry,2022-03-10,Kg,320,350,335.0,2022,3,Thursday,30
Clive Green,2022-03-10,Kg,70,80,75.0,2022,3,Thursday,10
Fish Fresh(Rahu),2022-03-10,KG,300,320,310.0,2022,3,Thursday,20
Fish Fresh(Bachuwa),2022-03-10,KG,260,270,265.0,2022,3,Thursday,10
Fish Fresh(Chhadi),2022-03-10,KG,240,260,250.0,2022,3,Thursday,20
Fish Fresh(Mungari),2022-03-10,KG,250,270,260.0,2022,3,Thursday,20
Tomato Big(Nepali),2022-03-11,Kg,40,50,45.0,2022,3,Friday,10
Tomato Big(Indian),2022-03-11,Kg,50,60,55.0,2022,3,Friday,10
Tomato Small(Local),2022-03-11,Kg,20,30,25.0,2022,3,Friday,10
Tomato Small(Indian),2022-03-11,KG,30,40,35.0,2022,3,Friday,10
Tomato Small(Terai),2022-03-11,KG,35,45,40.0,2022,3,Friday,10
Potato Red,2022-03-11,Kg,24,26,25.0,2022,3,Friday,2
Potato Red(Indian),2022-03-11,KG,25,27,26.0,2022,3,Friday,2
Onion Dry (Indian),2022-03-11,Kg,48,51,49.5,2022,3,Friday,3
Carrot(Local),2022-03-11,Kg,20,25,22.5,2022,3,Friday,5
Carrot(Terai),2022-03-11,Kg,15,20,17.5,2022,3,Friday,5
Cabbage(Local),2022-03-11,Kg,20,25,22.5,2022,3,Friday,5
Cabbage(Terai),2022-03-11,Kg,20,25,22.5,2022,3,Friday,5
Cabbage,2022-03-11,Kg,20,25,22.5,2022,3,Friday,5
Cauli Local,2022-03-11,Kg,20,30,25.0,2022,3,Friday,10
Cauli Local(Jyapu),2022-03-11,Kg,30,40,35.0,2022,3,Friday,10
Cauli Terai,2022-03-11,Kg,15,20,17.5,2022,3,Friday,5
Raddish Red,2022-03-11,Kg,40,50,45.0,2022,3,Friday,10
Raddish White(Local),2022-03-11,Kg,15,20,17.5,2022,3,Friday,5
Raddish White(Hybrid),2022-03-11,Kg,20,30,25.0,2022,3,Friday,10
Brinjal Long,2022-03-11,Kg,50,60,55.0,2022,3,Friday,10
Brinjal Round,2022-03-11,Kg,60,70,65.0,2022,3,Friday,10
Green Peas,2022-03-11,Kg,40,50,45.0,2022,3,Friday,10
French Bean(Local),2022-03-11,Kg,70,80,75.0,2022,3,Friday,10
French Bean(Hybrid),2022-03-11,Kg,70,80,75.0,2022,3,Friday,10
French Bean(Rajma),2022-03-11,Kg,70,80,75.0,2022,3,Friday,10
Sword Bean,2022-03-11,Kg,100,110,105.0,2022,3,Friday,10
Bitter Gourd,2022-03-11,Kg,140,160,150.0,2022,3,Friday,20
Bottle Gourd,2022-03-11,Kg,50,60,55.0,2022,3,Friday,10
Pumpkin,2022-03-11,Kg,35,40,37.5,2022,3,Friday,5
Squash(Long),2022-03-11,Kg,20,30,25.0,2022,3,Friday,10
Squash(Round),2022-03-11,Kg,20,30,25.0,2022,3,Friday,10
Turnip,2022-03-11,Kg,30,40,35.0,2022,3,Friday,10
Okara,2022-03-11,Kg,120,130,125.0,2022,3,Friday,10
Sweet Potato,2022-03-11,Kg,70,80,75.0,2022,3,Friday,10
Barela,2022-03-11,Kg,50,60,55.0,2022,3,Friday,10
Arum,2022-03-11,Kg,40,50,45.0,2022,3,Friday,10
Christophine,2022-03-11,Kg,40,50,45.0,2022,3,Friday,10
Brd Leaf Mustard,2022-03-11,Kg,15,20,17.5,2022,3,Friday,5
Spinach Leaf,2022-03-11,Kg,50,60,55.0,2022,3,Friday,10
Cress Leaf,2022-03-11,Kg,50,60,55.0,2022,3,Friday,10
Mustard Leaf,2022-03-11,Kg,20,30,25.0,2022,3,Friday,10
Fenugreek Leaf,2022-03-11,Kg,50,60,55.0,2022,3,Friday,10
Onion Green,2022-03-11,Kg,20,30,25.0,2022,3,Friday,10
Bakula,2022-03-11,Kg,40,50,45.0,2022,3,Friday,10
Yam,2022-03-11,Kg,50,60,55.0,2022,3,Friday,10
Mushroom(Kanya),2022-03-11,Kg,140,180,160.0,2022,3,Friday,40
Mushroom(Button),2022-03-11,KG,280,320,300.0,2022,3,Friday,40
Neuro,2022-03-11,Kg,90,100,95.0,2022,3,Friday,10
Brocauli,2022-03-11,Kg,30,40,35.0,2022,3,Friday,10
Sugarbeet,2022-03-11,Kg,70,80,75.0,2022,3,Friday,10
Drumstick,2022-03-11,Kg,200,250,225.0,2022,3,Friday,50
Red Cabbbage,2022-03-11,Kg,80,100,90.0,2022,3,Friday,20
Lettuce,2022-03-11,Kg,70,80,75.0,2022,3,Friday,10
Celery,2022-03-11,Kg,100,120,110.0,2022,3,Friday,20
Parseley,2022-03-11,Kg,120,150,135.0,2022,3,Friday,30
Fennel Leaf,2022-03-11,Kg,50,60,55.0,2022,3,Friday,10
Turnip A,2022-03-11,Kg,50,60,55.0,2022,3,Friday,10
Tamarind,2022-03-11,Kg,150,160,155.0,2022,3,Friday,10
Bamboo Shoot,2022-03-11,Kg,90,100,95.0,2022,3,Friday,10
Tofu,2022-03-11,Kg,80,90,85.0,2022,3,Friday,10
Gundruk,2022-03-11,Kg,200,250,225.0,2022,3,Friday,50
Apple(Jholey),2022-03-11,Kg,180,200,190.0,2022,3,Friday,20
Apple(Fuji),2022-03-11,KG,250,300,275.0,2022,3,Friday,50
Banana,2022-03-11,Doz,120,130,125.0,2022,3,Friday,10
Lime,2022-03-11,Kg,180,200,190.0,2022,3,Friday,20
Pomegranate,2022-03-11,Kg,250,300,275.0,2022,3,Friday,50
Grapes(Green),2022-03-11,Kg,100,120,110.0,2022,3,Friday,20
Grapes(Black),2022-03-11,Kg,180,200,190.0,2022,3,Friday,20
Orange(Indian),2022-03-11,Kg,140,160,150.0,2022,3,Friday,20
Water Melon(Green),2022-03-11,Kg,50,70,60.0,2022,3,Friday,20
Sweet Orange,2022-03-11,Kg,140,150,145.0,2022,3,Friday,10
Mandarin,2022-03-11,Kg,200,250,225.0,2022,3,Friday,50
Pineapple,2022-03-11,1 Pc,140,150,145.0,2022,3,Friday,10
Cucumber(Local),2022-03-11,Kg,100,120,110.0,2022,3,Friday,20
Cucumber(Hybrid),2022-03-11,KG,30,40,35.0,2022,3,Friday,10
Jack Fruit,2022-03-11,Kg,80,90,85.0,2022,3,Friday,10
Lemon,2022-03-11,Kg,50,60,55.0,2022,3,Friday,10
Pear(Chinese),2022-03-11,Kg,220,250,235.0,2022,3,Friday,30
Papaya(Nepali),2022-03-11,Kg,50,60,55.0,2022,3,Friday,10
Papaya(Indian),2022-03-11,Kg,80,90,85.0,2022,3,Friday,10
Guava,2022-03-11,Kg,120,140,130.0,2022,3,Friday,20
Mombin,2022-03-11,Kg,200,250,225.0,2022,3,Friday,50
Sugarcane,2022-03-11,1 Pc,100,120,110.0,2022,3,Friday,20
Kinnow,2022-03-11,Kg,120,140,130.0,2022,3,Friday,20
Amla,2022-03-11,Kg,90,100,95.0,2022,3,Friday,10
Ginger,2022-03-11,Kg,30,40,35.0,2022,3,Friday,10
Chilli Dry,2022-03-11,Kg,370,380,375.0,2022,3,Friday,10
Chilli Green,2022-03-11,Kg,160,180,170.0,2022,3,Friday,20
Chilli Green(Bullet),2022-03-11,KG,160,170,165.0,2022,3,Friday,10
Chilli Green(Machhe),2022-03-11,KG,90,100,95.0,2022,3,Friday,10
Chilli Green(Akbare),2022-03-11,KG,350,400,375.0,2022,3,Friday,50
Capsicum,2022-03-11,Kg,70,80,75.0,2022,3,Friday,10
Garlic Green,2022-03-11,Kg,40,50,45.0,2022,3,Friday,10
Coriander Green,2022-03-11,Kg,50,60,55.0,2022,3,Friday,10
Garlic Dry Chinese,2022-03-11,Kg,160,170,165.0,2022,3,Friday,10
Garlic Dry Nepali,2022-03-11,Kg,120,130,125.0,2022,3,Friday,10
Clive Dry,2022-03-11,Kg,320,350,335.0,2022,3,Friday,30
Clive Green,2022-03-11,Kg,80,90,85.0,2022,3,Friday,10
Fish Fresh(Rahu),2022-03-11,KG,300,320,310.0,2022,3,Friday,20
Fish Fresh(Bachuwa),2022-03-11,KG,260,270,265.0,2022,3,Friday,10
Fish Fresh(Chhadi),2022-03-11,KG,250,280,265.0,2022,3,Friday,30
Fish Fresh(Mungari),2022-03-11,KG,250,260,255.0,2022,3,Friday,10
Tomato Big(Nepali),2022-03-12,Kg,40,50,45.0,2022,3,Saturday,10
Tomato Big(Indian),2022-03-12,Kg,50,60,55.0,2022,3,Saturday,10
Tomato Small(Local),2022-03-12,Kg,20,30,25.0,2022,3,Saturday,10
Tomato Small(Indian),2022-03-12,KG,30,35,32.5,2022,3,Saturday,5
Tomato Small(Terai),2022-03-12,KG,40,45,42.5,2022,3,Saturday,5
Potato Red,2022-03-12,Kg,24,26,25.0,2022,3,Saturday,2
Potato Red(Indian),2022-03-12,KG,25,27,26.0,2022,3,Saturday,2
Potato White,2022-03-12,Kg,22,24,23.0,2022,3,Saturday,2
Onion Dry (Indian),2022-03-12,Kg,48,50,49.0,2022,3,Saturday,2
Carrot(Local),2022-03-12,Kg,20,25,22.5,2022,3,Saturday,5
Carrot(Terai),2022-03-12,Kg,15,20,17.5,2022,3,Saturday,5
Cabbage(Local),2022-03-12,Kg,20,25,22.5,2022,3,Saturday,5
Cabbage(Terai),2022-03-12,Kg,20,25,22.5,2022,3,Saturday,5
Cabbage,2022-03-12,Kg,20,25,22.5,2022,3,Saturday,5
Cauli Local,2022-03-12,Kg,15,25,20.0,2022,3,Saturday,10
Cauli Local(Jyapu),2022-03-12,Kg,30,40,35.0,2022,3,Saturday,10
Cauli Terai,2022-03-12,Kg,15,20,17.5,2022,3,Saturday,5
Raddish Red,2022-03-12,Kg,40,50,45.0,2022,3,Saturday,10
Raddish White(Hybrid),2022-03-12,Kg,15,20,17.5,2022,3,Saturday,5
Brinjal Long,2022-03-12,Kg,50,60,55.0,2022,3,Saturday,10
Brinjal Round,2022-03-12,Kg,60,70,65.0,2022,3,Saturday,10
Green Peas,2022-03-12,Kg,50,60,55.0,2022,3,Saturday,10
French Bean(Local),2022-03-12,Kg,80,90,85.0,2022,3,Saturday,10
French Bean(Hybrid),2022-03-12,Kg,80,90,85.0,2022,3,Saturday,10
French Bean(Rajma),2022-03-12,Kg,80,90,85.0,2022,3,Saturday,10
Sword Bean,2022-03-12,Kg,100,120,110.0,2022,3,Saturday,20
Bitter Gourd,2022-03-12,Kg,150,160,155.0,2022,3,Saturday,10
Bottle Gourd,2022-03-12,Kg,50,60,55.0,2022,3,Saturday,10
Pumpkin,2022-03-12,Kg,35,40,37.5,2022,3,Saturday,5
Squash(Long),2022-03-12,Kg,20,25,22.5,2022,3,Saturday,5
Squash(Round),2022-03-12,Kg,15,20,17.5,2022,3,Saturday,5
Turnip,2022-03-12,Kg,30,40,35.0,2022,3,Saturday,10
Okara,2022-03-12,Kg,110,120,115.0,2022,3,Saturday,10
Sweet Potato,2022-03-12,Kg,70,80,75.0,2022,3,Saturday,10
Barela,2022-03-12,Kg,50,60,55.0,2022,3,Saturday,10
Arum,2022-03-12,Kg,40,50,45.0,2022,3,Saturday,10
Christophine,2022-03-12,Kg,40,50,45.0,2022,3,Saturday,10
Brd Leaf Mustard,2022-03-12,Kg,15,20,17.5,2022,3,Saturday,5
Spinach Leaf,2022-03-12,Kg,50,60,55.0,2022,3,Saturday,10
Cress Leaf,2022-03-12,Kg,50,60,55.0,2022,3,Saturday,10
Mustard Leaf,2022-03-12,Kg,20,30,25.0,2022,3,Saturday,10
Fenugreek Leaf,2022-03-12,Kg,50,60,55.0,2022,3,Saturday,10
Onion Green,2022-03-12,Kg,30,40,35.0,2022,3,Saturday,10
Bakula,2022-03-12,Kg,50,60,55.0,2022,3,Saturday,10
Yam,2022-03-12,Kg,60,70,65.0,2022,3,Saturday,10
Mushroom(Kanya),2022-03-12,Kg,130,160,145.0,2022,3,Saturday,30
Mushroom(Button),2022-03-12,KG,280,320,300.0,2022,3,Saturday,40
Neuro,2022-03-12,Kg,90,100,95.0,2022,3,Saturday,10
Brocauli,2022-03-12,Kg,30,40,35.0,2022,3,Saturday,10
Sugarbeet,2022-03-12,Kg,70,80,75.0,2022,3,Saturday,10
Drumstick,2022-03-12,Kg,200,250,225.0,2022,3,Saturday,50
Red Cabbbage,2022-03-12,Kg,60,80,70.0,2022,3,Saturday,20
Lettuce,2022-03-12,Kg,50,60,55.0,2022,3,Saturday,10
Knolkhol,2022-03-12,Kg,80,90,85.0,2022,3,Saturday,10
Celery,2022-03-12,Kg,120,150,135.0,2022,3,Saturday,30
Parseley,2022-03-12,Kg,150,200,175.0,2022,3,Saturday,50
Fennel Leaf,2022-03-12,Kg,50,60,55.0,2022,3,Saturday,10
Turnip A,2022-03-12,Kg,60,70,65.0,2022,3,Saturday,10
Tamarind,2022-03-12,Kg,150,160,155.0,2022,3,Saturday,10
Bamboo Shoot,2022-03-12,Kg,90,100,95.0,2022,3,Saturday,10
Tofu,2022-03-12,Kg,80,90,85.0,2022,3,Saturday,10
Gundruk,2022-03-12,Kg,200,250,225.0,2022,3,Saturday,50
Apple(Jholey),2022-03-12,Kg,180,200,190.0,2022,3,Saturday,20
Apple(Fuji),2022-03-12,KG,250,300,275.0,2022,3,Saturday,50
Banana,2022-03-12,Doz,120,130,125.0,2022,3,Saturday,10
Lime,2022-03-12,Kg,180,200,190.0,2022,3,Saturday,20
Pomegranate,2022-03-12,Kg,250,300,275.0,2022,3,Saturday,50
Grapes(Green),2022-03-12,Kg,100,120,110.0,2022,3,Saturday,20
Grapes(Black),2022-03-12,Kg,200,220,210.0,2022,3,Saturday,20
Orange(Indian),2022-03-12,Kg,140,160,150.0,2022,3,Saturday,20
Water Melon(Green),2022-03-12,Kg,60,70,65.0,2022,3,Saturday,10
Sweet Orange,2022-03-12,Kg,140,150,145.0,2022,3,Saturday,10
Mandarin,2022-03-12,Kg,180,200,190.0,2022,3,Saturday,20
Pineapple,2022-03-12,1 Pc,160,180,170.0,2022,3,Saturday,20
Cucumber(Local),2022-03-12,Kg,90,110,100.0,2022,3,Saturday,20
Cucumber(Hybrid),2022-03-12,KG,40,50,45.0,2022,3,Saturday,10
Jack Fruit,2022-03-12,Kg,100,110,105.0,2022,3,Saturday,10
Lemon,2022-03-12,Kg,50,60,55.0,2022,3,Saturday,10
Pear(Chinese),2022-03-12,Kg,220,250,235.0,2022,3,Saturday,30
Papaya(Nepali),2022-03-12,Kg,50,60,55.0,2022,3,Saturday,10
Papaya(Indian),2022-03-12,Kg,80,90,85.0,2022,3,Saturday,10
Guava,2022-03-12,Kg,120,140,130.0,2022,3,Saturday,20
Mombin,2022-03-12,Kg,200,250,225.0,2022,3,Saturday,50
Sugarcane,2022-03-12,1 Pc,100,120,110.0,2022,3,Saturday,20
Kinnow,2022-03-12,Kg,120,140,130.0,2022,3,Saturday,20
Amla,2022-03-12,Kg,90,100,95.0,2022,3,Saturday,10
Ginger,2022-03-12,Kg,30,40,35.0,2022,3,Saturday,10
Chilli Dry,2022-03-12,Kg,370,380,375.0,2022,3,Saturday,10
Chilli Green,2022-03-12,Kg,150,160,155.0,2022,3,Saturday,10
Chilli Green(Bullet),2022-03-12,KG,150,160,155.0,2022,3,Saturday,10
Chilli Green(Machhe),2022-03-12,KG,90,100,95.0,2022,3,Saturday,10
Chilli Green(Akbare),2022-03-12,KG,350,400,375.0,2022,3,Saturday,50
Capsicum,2022-03-12,Kg,70,90,80.0,2022,3,Saturday,20
Garlic Green,2022-03-12,Kg,40,50,45.0,2022,3,Saturday,10
Coriander Green,2022-03-12,Kg,50,60,55.0,2022,3,Saturday,10
Garlic Dry Chinese,2022-03-12,Kg,160,170,165.0,2022,3,Saturday,10
Garlic Dry Nepali,2022-03-12,Kg,110,120,115.0,2022,3,Saturday,10
Clive Dry,2022-03-12,Kg,320,350,335.0,2022,3,Saturday,30
Clive Green,2022-03-12,Kg,80,90,85.0,2022,3,Saturday,10
Fish Fresh(Rahu),2022-03-12,KG,300,320,310.0,2022,3,Saturday,20
Fish Fresh(Bachuwa),2022-03-12,KG,250,260,255.0,2022,3,Saturday,10
Fish Fresh(Chhadi),2022-03-12,KG,250,260,255.0,2022,3,Saturday,10
Fish Fresh(Mungari),2022-03-12,KG,250,260,255.0,2022,3,Saturday,10
Tomato Big(Nepali),2022-03-13,Kg,40,50,45.0,2022,3,Sunday,10
Tomato Big(Indian),2022-03-13,Kg,40,50,45.0,2022,3,Sunday,10
Tomato Small(Local),2022-03-13,Kg,20,30,25.0,2022,3,Sunday,10
Tomato Small(Indian),2022-03-13,KG,30,40,35.0,2022,3,Sunday,10
Tomato Small(Terai),2022-03-13,KG,25,35,30.0,2022,3,Sunday,10
Potato Red,2022-03-13,Kg,25,27,26.0,2022,3,Sunday,2
Potato Red(Indian),2022-03-13,KG,25,27,26.0,2022,3,Sunday,2
Potato White,2022-03-13,Kg,20,22,21.0,2022,3,Sunday,2
Onion Dry (Indian),2022-03-13,Kg,48,50,49.0,2022,3,Sunday,2
Carrot(Local),2022-03-13,Kg,20,25,22.5,2022,3,Sunday,5
Carrot(Terai),2022-03-13,Kg,20,25,22.5,2022,3,Sunday,5
Cabbage(Local),2022-03-13,Kg,20,25,22.5,2022,3,Sunday,5
Cabbage(Terai),2022-03-13,Kg,20,25,22.5,2022,3,Sunday,5
Cabbage,2022-03-13,Kg,20,25,22.5,2022,3,Sunday,5
Cauli Local,2022-03-13,Kg,15,20,17.5,2022,3,Sunday,5
Cauli Local(Jyapu),2022-03-13,Kg,25,30,27.5,2022,3,Sunday,5
Cauli Terai,2022-03-13,Kg,15,20,17.5,2022,3,Sunday,5
Raddish Red,2022-03-13,Kg,40,50,45.0,2022,3,Sunday,10
Raddish White(Hybrid),2022-03-13,Kg,15,20,17.5,2022,3,Sunday,5
Brinjal Long,2022-03-13,Kg,60,70,65.0,2022,3,Sunday,10
Brinjal Round,2022-03-13,Kg,60,70,65.0,2022,3,Sunday,10
Green Peas,2022-03-13,Kg,50,60,55.0,2022,3,Sunday,10
French Bean(Local),2022-03-13,Kg,90,100,95.0,2022,3,Sunday,10
French Bean(Hybrid),2022-03-13,Kg,90,100,95.0,2022,3,Sunday,10
French Bean(Rajma),2022-03-13,Kg,80,90,85.0,2022,3,Sunday,10
Sword Bean,2022-03-13,Kg,90,100,95.0,2022,3,Sunday,10
Bitter Gourd,2022-03-13,Kg,110,120,115.0,2022,3,Sunday,10
Bottle Gourd,2022-03-13,Kg,50,60,55.0,2022,3,Sunday,10
Pumpkin,2022-03-13,Kg,50,60,55.0,2022,3,Sunday,10
Squash(Long),2022-03-13,Kg,15,20,17.5,2022,3,Sunday,5
Squash(Round),2022-03-13,Kg,15,20,17.5,2022,3,Sunday,5
Turnip,2022-03-13,Kg,30,40,35.0,2022,3,Sunday,10
Okara,2022-03-13,Kg,110,120,115.0,2022,3,Sunday,10
Sweet Potato,2022-03-13,Kg,70,80,75.0,2022,3,Sunday,10
Barela,2022-03-13,Kg,50,60,55.0,2022,3,Sunday,10
Arum,2022-03-13,Kg,40,50,45.0,2022,3,Sunday,10
Christophine,2022-03-13,Kg,40,50,45.0,2022,3,Sunday,10
Brd Leaf Mustard,2022-03-13,Kg,15,20,17.5,2022,3,Sunday,5
Spinach Leaf,2022-03-13,Kg,50,60,55.0,2022,3,Sunday,10
Cress Leaf,2022-03-13,Kg,50,60,55.0,2022,3,Sunday,10
Mustard Leaf,2022-03-13,Kg,20,30,25.0,2022,3,Sunday,10
Fenugreek Leaf,2022-03-13,Kg,50,60,55.0,2022,3,Sunday,10
Onion Green,2022-03-13,Kg,20,30,25.0,2022,3,Sunday,10
Bakula,2022-03-13,Kg,40,50,45.0,2022,3,Sunday,10
Yam,2022-03-13,Kg,50,60,55.0,2022,3,Sunday,10
Mushroom(Kanya),2022-03-13,Kg,130,150,140.0,2022,3,Sunday,20
Mushroom(Button),2022-03-13,KG,280,300,290.0,2022,3,Sunday,20
Neuro,2022-03-13,Kg,90,100,95.0,2022,3,Sunday,10
Brocauli,2022-03-13,Kg,30,40,35.0,2022,3,Sunday,10
Sugarbeet,2022-03-13,Kg,70,80,75.0,2022,3,Sunday,10
Drumstick,2022-03-13,Kg,200,250,225.0,2022,3,Sunday,50
Red Cabbbage,2022-03-13,Kg,60,70,65.0,2022,3,Sunday,10
Lettuce,2022-03-13,Kg,50,60,55.0,2022,3,Sunday,10
Knolkhol,2022-03-13,Kg,70,80,75.0,2022,3,Sunday,10
Celery,2022-03-13,Kg,120,150,135.0,2022,3,Sunday,30
Parseley,2022-03-13,Kg,150,200,175.0,2022,3,Sunday,50
Fennel Leaf,2022-03-13,Kg,50,60,55.0,2022,3,Sunday,10
Turnip A,2022-03-13,Kg,60,70,65.0,2022,3,Sunday,10
Tamarind,2022-03-13,Kg,150,160,155.0,2022,3,Sunday,10
Bamboo Shoot,2022-03-13,Kg,90,100,95.0,2022,3,Sunday,10
Tofu,2022-03-13,Kg,80,90,85.0,2022,3,Sunday,10
Gundruk,2022-03-13,Kg,200,250,225.0,2022,3,Sunday,50
Apple(Jholey),2022-03-13,Kg,180,200,190.0,2022,3,Sunday,20
Apple(Fuji),2022-03-13,KG,250,300,275.0,2022,3,Sunday,50
Banana,2022-03-13,Doz,100,120,110.0,2022,3,Sunday,20
Lime,2022-03-13,Kg,180,200,190.0,2022,3,Sunday,20
Pomegranate,2022-03-13,Kg,250,300,275.0,2022,3,Sunday,50
Grapes(Green),2022-03-13,Kg,100,120,110.0,2022,3,Sunday,20
Grapes(Black),2022-03-13,Kg,200,250,225.0,2022,3,Sunday,50
Orange(Indian),2022-03-13,Kg,140,160,150.0,2022,3,Sunday,20
Water Melon(Green),2022-03-13,Kg,60,70,65.0,2022,3,Sunday,10
Sweet Orange,2022-03-13,Kg,140,150,145.0,2022,3,Sunday,10
Mandarin,2022-03-13,Kg,180,200,190.0,2022,3,Sunday,20
Pineapple,2022-03-13,1 Pc,90,100,95.0,2022,3,Sunday,10
Cucumber(Local),2022-03-13,Kg,110,120,115.0,2022,3,Sunday,10
Cucumber(Hybrid),2022-03-13,KG,40,50,45.0,2022,3,Sunday,10
Jack Fruit,2022-03-13,Kg,100,110,105.0,2022,3,Sunday,10
